"","time","type","ser","eye_pos","brow_pos","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"5.229",28,"E",5,1.77653979261297,0.445525697692609,-63.7617793329372,-104.04337895056,-105.592188858353,-145.873882589286,-102.835552831887,-150.360689073724,66.7015746045584,104.618228830284,101.516850505448,140.445856516454,110.57010415232,148.614857027683,33.6707364646653,3.9653258618325,41.7408459752446,18.3762140059561,-58.4776876322282,-65.3615665741908,38.5707594191358,16.9205397524336,52.7785606521534,38.2925798760847,-64.7730222787556,-55.7032855223313
"5.230",29,"E",5,1.60922945175343,0.229501840374046,-62.7892171815247,-105.980570939559,-107.990706342804,-151.966098417152,-97.8044995285244,-145.564978870125,65.884447920411,105.509427358581,103.762503814343,141.714424250528,107.511091555944,147.714176379884,33.019560660247,4.81619406679425,42.7755058831275,18.6332791588911,-58.4410474225783,-65.74918386315,39.6658238092956,16.9165208729633,51.5528708862647,36.6970033093951,-63.1623403116668,-56.7241870495834
"5.231",30,"E",5,1.39473012891045,-0.336508593300865,-63.9859533804581,-107.840187095032,-109.39242649637,-153.622470474458,-98.5766604738927,-145.93973707618,66.9943557229261,107.725019535732,103.606820840593,145.472992685844,108.23191739744,147.326328813858,29.9535595751393,4.02691521210426,38.3139156725048,17.2773556566286,-55.3685908440815,-60.7906181213179,38.8054512266121,14.3529631496733,50.6480422249309,34.8294444222433,-57.1116747894248,-54.9367633850119
"5.232",31,"E",5,1.21600373598895,-0.410241479581,-62.6757956156828,-106.981292584169,-107.123905547065,-152.672457258868,-100.588556750931,-150.505391612166,65.0703389876866,107.286096986852,104.201943982873,145.443371081514,110.87320482914,147.672443500817,29.0677036886227,5.01841590309496,39.9038520078989,16.9552056629259,-56.1594870446372,-61.1922070768482,35.4376029721293,11.8445168672686,50.0914340696509,34.9204216536359,-55.6325204933106,-50.2549382104313
"5.233",32,"E",5,1.02019276688477,-0.491477649503223,-61.7327502257303,-106.401535215853,-106.581578831439,-151.757500356961,-101.658588885448,-153.621543919101,66.0184156690766,107.837299013025,104.445152948712,144.488401216328,110.887656821708,148.076571765683,27.4094127086025,5.70568939503991,39.15001255683,16.5087606679846,-56.8847689432378,-60.1400013815689,34.0485078691787,14.7953292740835,49.4423891400907,34.5042887371981,-53.897747034856,-50.6418729893453
"5.234",33,"E",5,0.824445000836983,-0.481917301902142,-62.3747142917622,-104.86339123041,-105.508010423382,-151.715324449917,-103.236258335754,-155.024193841133,67.1475973262492,110.29831834268,106.205043603805,143.256735482698,107.623784125407,148.190413691519,25.3705373930574,6.5203679705295,38.7444252051122,16.3547880412134,-58.4794616152028,-59.7304491756658,35.4343912416523,16.4744885721895,48.4030683796819,33.3193758312933,-53.0282661279033,-49.3832657159577
"5.235",34,"E",5,0.63071578240292,-0.541193599803802,-59.1164992783567,-104.803011034454,-105.096661847064,-154.717946587822,-104.678451579878,-154.376441143132,67.073331735224,110.128865372039,106.717274110095,143.649104875241,108.390855213352,146.829580164757,24.1965636240623,8.21664781052799,39.0186787787948,17.0409288827708,-57.987492347802,-61.7957928911357,33.7402915474883,17.8098114259463,46.746805600412,32.5880244338844,-51.4165860835574,-48.1578807813918
"5.236",35,"E",5,0.232402220598376,-0.532983200425809,-59.3771707977421,-104.93617427545,-106.214129962849,-153.403417909398,-105.434962045117,-155.325872207433,67.5601370335369,109.156824845761,105.086750020862,143.220315880033,109.514526606664,150.153172811135,23.016122395351,12.2991565738118,34.5690394597048,17.659908714976,-58.3103587264997,-59.9163170119045,32.609514082314,23.2181648868335,42.7134626944602,31.4358738657387,-52.6931317419188,-46.6014351928673
"5.237",36,"E",5,-0.413892483176177,-0.653267872652934,-58.5838049831914,-104.611853731559,-105.192710806739,-153.893885029887,-106.025977845729,-155.374529543873,68.1314904906945,107.622459391996,102.751667138513,144.251119849616,109.902993749319,151.023031320841,19.342558214468,16.7667103396398,33.582937762689,18.7676134056108,-58.7482703606143,-60.7271094121753,31.2525143148012,23.9330904755934,43.6062578671163,31.9148685327496,-52.4898106426095,-47.2013604972688
"5.238",37,"E",5,-0.496368521585018,-0.705408729946838,-56.8996607974958,-105.36530280288,-104.479020261275,-153.912461886888,-104.98358923028,-155.353822267837,65.8990342850214,106.698532942607,103.07901728555,142.742804601813,111.275266257275,151.299201874392,18.4550229956045,17.2106047511179,33.9724134643936,18.6345575409357,-57.593287278029,-61.6899123623023,32.3211345928416,27.0616612276019,44.6609006065636,31.6410590344541,-55.0330184185155,-49.6411361546662
"5.239",38,"E",5,-0.631532207883946,-0.702519555046101,-56.865056696336,-103.795363943696,-105.216333608988,-153.686230668464,-105.586730313388,-155.409584846406,67.2113837198299,106.268877661108,103.277835914151,143.422976939835,109.511122938004,150.86710290435,17.2267369764408,17.3552289488625,34.3933199393463,20.3568624892608,-58.1752081544999,-62.8725086648446,30.8809168137874,28.7340915693502,43.8808563056831,32.6681843563261,-54.9125614530939,-49.5359191266186
"5.240",39,"E",5,-0.657137346107334,-0.672756410889429,-56.4424368986465,-104.64466627338,-105.190836027382,-154.750365355952,-104.345311585016,-155.261167919166,66.4429687636488,105.875997728222,103.851925829661,144.45094960137,109.182521327726,150.830420808914,17.0548257406724,17.7243287755364,33.8829407888185,19.2837080244006,-57.6961982646952,-61.9008683539398,30.8210433353995,29.3127816260054,44.1263232333246,31.7429080901293,-54.9365082460487,-49.4152847496031
"5.241",40,"E",5,-0.484561400611599,-0.699205396445502,-55.0431365078899,-103.268971925497,-104.050626904365,-154.614375977195,-107.852337850425,-156.426269316464,65.7201955937949,106.689084146455,104.748992885969,144.084749494134,108.449625971825,151.56307038966,16.4939947171984,15.6932518419898,33.1248332691982,19.098398780485,-56.1400290465473,-61.5207534737903,30.9625023174006,28.6218768882608,44.2794339614368,31.7563997421891,-54.4266003622084,-47.9433086356128
"5.242",41,"E",5,-0.687921184764362,-0.797833756437678,-53.7087845030422,-104.473372604069,-104.948204949817,-156.522626613928,-106.0879596164,-156.094919416816,66.9892442557462,107.632467180071,105.468369896816,143.727044249943,108.479490551438,149.539251570057,14.946824071388,16.5669369483947,35.0060251464702,17.519927817448,-55.9734776129386,-60.9329748712222,29.0973298343564,27.4667773065662,44.3241898379358,33.1233359100877,-52.9188279905715,-48.2260663979148
"5.243",42,"E",5,-0.253076256361563,-0.50720204639809,-55.0354958224626,-102.784943178452,-103.484777679954,-157.406207288496,-106.947199570315,-156.994423299108,67.7395480028814,108.484936273899,106.943869990382,142.946307770491,107.527678204146,149.010706596987,18.4357891067263,14.6203725551684,34.7847983214253,15.8052178462101,-55.5179592843082,-61.5743314415017,31.1454133830553,27.8165632350454,43.3967290736228,30.7396036845255,-52.9913827390455,-46.6608137409235
"5.244",43,"E",5,-0.302761759072728,-0.310609586650496,-56.7443755295872,-103.233821961284,-104.083033067985,-155.836610501908,-107.976060944087,-156.041431872289,68.711291966001,109.40439540854,106.798185368948,143.841321519095,105.976605200869,149.183534413688,19.5721173060979,16.2489562609483,31.3711768028936,17.4025585309439,-55.7643165054114,-62.4777499874383,31.3381255273715,29.9046523232247,40.4597881957879,30.9042749516674,-52.2709249377445,-46.6886584683406
"5.245",44,"E",5,-0.467148958573849,-0.645068187149728,-55.8835396347464,-104.320386393945,-104.674396880659,-157.485055287642,-106.70459870869,-155.963721336486,68.6836720421092,110.278071073574,107.048134384868,143.072024881378,106.012251049139,149.937544811101,17.2027443400446,15.9989092574737,31.261755754507,17.0210538592707,-53.3759491357974,-61.4965095726426,31.8128890875712,28.4646521857379,39.644208158848,30.9234974302223,-52.2753138002585,-45.1819375649768
"5.246",45,"E",5,-0.359028280031372,-0.474414018260053,-57.3043523327534,-104.642845930813,-104.186879735946,-156.736233527088,-104.795785901549,-156.228775670811,67.9093039323515,109.773733466964,106.883605076661,142.561785723189,105.017477436775,151.748967463021,18.4981395032603,16.264064038968,30.975007241013,17.0328508572047,-53.9850949444469,-61.6253159194856,33.3668235152949,27.0400089666775,41.4361511740024,30.8798803836908,-53.384047516136,-46.4984673000429
"5.247",46,"E",5,-0.342603385749847,-0.494673955481171,-55.7604447239451,-103.957344911277,-103.215517670528,-156.97152157866,-105.442034924563,-156.272284498215,64.711402370253,109.866788411526,106.768892090215,144.241278228767,104.282358828192,151.748428378235,18.3146375218269,16.1136624690936,30.7978139140144,16.6904811808327,-53.5784982305952,-62.1508080982475,34.7423556342968,27.7257899034807,42.1850310445348,30.9901246154623,-53.6845041574421,-48.146085797257
"5.248",47,"E",5,-0.486959166563712,-0.485988574320981,-56.467693971087,-105.53760337512,-104.97117757556,-155.730402102843,-103.9149074211,-154.47435436789,61.8905648167914,109.275109545077,106.99349013967,147.266980743555,104.090640910038,151.579352658468,18.5370038543569,17.6238777563038,29.9306543289257,17.5866143922881,-53.8408479904295,-62.6729042661225,34.9199911669842,27.968887550773,41.7036859116533,30.7360618867769,-53.7117171936691,-48.7813073978403
"5.249",48,"E",5,-0.510691914241298,-0.448997135975072,-57.0946328983084,-106.316015168696,-105.565551720686,-157.383221947627,-101.996502572184,-153.809547144374,61.4177308872512,109.920738026802,108.003420979398,147.234579581021,104.180271358607,151.408730618795,19.3478465747626,18.5372214890398,29.0978107766934,16.4708869791533,-53.2072617152075,-61.6711379989423,32.5920014410834,28.3039383885994,41.4883236323259,30.2826155561236,-52.7956288075917,-48.4466163160398
"5.250",49,"E",5,-0.421472899752956,-0.511569736019354,-58.2940202040624,-106.332307465958,-105.483982500559,-156.452792795936,-102.805194419603,-153.601406708031,60.5523129769623,110.42137837537,107.152211620929,148.669196021981,103.737135197964,152.437469900944,19.357913366934,17.3392213387969,29.1220907274011,16.378127755991,-52.3299113055842,-61.2132438670292,31.6715387681851,27.5247911969237,42.8649886604396,29.559235099351,-51.8757222782236,-48.399029463185
"6.251",0,"E",6,0.561268816767488,-1.06089195892404,-58.7011752518976,-105.385105244898,-101.55346229265,-142.243155672755,-122.613792551469,-168.228202867064,67.289594965251,101.307416961869,100.776262252711,143.700902852109,121.023877596007,164.626839252787,11.0494288127753,-1.37141129894831,16.2248857267271,0.442210607975653,-21.2078474060144,-36.3306839736783,17.9207042326041,6.81955879528362,24.2830591538385,3.94451175768615,-7.66862742039312,-14.1057889878565
"6.252",1,"E",6,0.592050607386485,-0.870678883090998,-59.4545155544919,-105.224661354265,-101.520187410671,-141.299972908009,-124.123353258195,-167.511929142652,67.776466402824,101.284391944174,100.834885046336,143.959422076457,120.994293211051,164.285160947443,11.4337237334992,-1.06561692686871,15.9808519997156,-0.11847646578901,-21.8010061755691,-35.6795961471394,17.3861113380105,6.93701641112116,23.7759795480928,3.82777141854688,-7.17603862719117,-13.500720106429
"6.253",2,"E",6,0.770576138092632,-0.727217899546563,-57.4898061886856,-105.871102530371,-102.26048984123,-141.40478211595,-125.13435066022,-166.729381157739,67.2145803298251,101.569661143267,100.536964253548,144.757551545449,121.107994261419,163.703160960688,11.8043299224025,-1.53376832121208,16.6454985839931,-0.351395777808816,-22.2397244984249,-35.6236910896493,17.4144439553141,7.27376086814637,23.9936743138301,4.27168939687945,-7.89382451621319,-13.7609928372572
"6.254",3,"E",6,0.602300135654443,-0.726366363200531,-59.2602228381352,-106.215848213097,-101.920808513888,-141.627672885071,-124.454348522785,-166.223670706959,68.1604051403453,101.558776589548,100.611403681482,144.664613749874,121.359287450312,163.348085068375,11.7744277083318,-0.615490078020258,16.2199070460375,0.102266183460751,-22.3477095822167,-36.1807597300656,16.9588423182568,7.65908330291341,24.5851123162805,2.94654662783843,-7.63754019858048,-13.4646859142361
"6.255",4,"E",6,0.562785215658104,-0.599203602193057,-58.4268407392693,-106.873375096408,-102.045275566389,-140.191129575015,-125.7451485527,-166.382008820472,67.920142530759,101.848722653902,100.724914263791,145.024470277343,120.662517952204,163.483010672255,11.580462650855,-0.357425801100709,15.7741706650156,1.60431365450004,-23.0596918675118,-37.0348731480191,16.950535160275,7.92079205943534,23.469441520429,4.51358103343045,-8.08820672285823,-13.2730992044505
"6.256",5,"E",6,0.386561954800483,-0.618129684206482,-58.1703767198011,-106.64471963322,-102.476002253291,-138.934521629063,-126.009684808208,-167.071940960634,68.080859950187,101.191409039694,99.6654356255648,144.412939301509,121.847718333528,164.108883753735,11.1489895636206,0.274560874438837,14.4800312451074,2.68900888341674,-23.3839378107125,-36.9824669829406,17.1099708697577,9.66757425691287,23.0430213859389,3.90732581710158,-7.8148993748991,-14.1391787277428
"6.257",6,"E",6,-1.60557664908215,-0.561030967498345,-60.4620405517857,-105.698308374088,-102.614706573082,-139.527376059699,-123.206566394801,-169.615484744821,68.7902864404704,104.353192973523,103.346814748172,143.895473452649,118.351615329234,162.387099754228,8.6500408802611,8.79243098584593,14.450528423664,5.53118105370268,-27.4705095150216,-43.6612095062436,16.8733324721304,16.740261676099,22.9038090330817,6.51596857601028,-11.8029446094028,-17.5228894701269
"6.258",7,"E",6,-0.558110279632991,-0.810375459704245,-59.4864291647328,-103.490815524949,-101.77864231297,-140.424560812758,-121.648245831071,-172.483903728944,69.8940473211686,103.349344939382,102.750120234919,142.168643145083,119.042290307158,162.108151427715,4.38603646764199,15.8953493868034,20.1859152116194,4.71434684978806,-30.0111640467391,-48.5737066448551,13.8031516151886,21.1234229032583,26.057018871972,11.8619471940459,-16.8768901076404,-22.5654277010833
"6.259",8,"E",6,-0.923861264607504,-0.728170155245352,-63.8556865154272,-105.099091473417,-102.424027064325,-139.551491558914,-120.936678511084,-169.740984937483,69.5969038643129,103.938203743801,103.513135812708,143.716364684407,117.967069416536,162.876282538886,5.87480851693756,14.584274542332,19.1362131193954,4.69282206377952,-29.2174231982378,-47.3523829776638,14.1839661086103,20.2063780139244,24.608242467688,10.6438906130896,-15.4926145915795,-21.8681746782751
"6.260",9,"E",6,-1.8687548711418,-0.766507603426393,-62.2201636155814,-105.897596242204,-103.030176316252,-140.106087942353,-120.647444433632,-169.95436814592,70.3354315718524,103.748976081141,102.761859955459,140.774766727595,120.045063710699,164.189738649196,7.71157896737786,11.2233975372155,16.1696136844037,4.00476546284346,-26.1506441984496,-44.1758073109541,15.8020801773523,17.4450807778989,21.8513675958209,9.41510789390953,-13.8337648747661,-19.4627757126525
"6.261",10,"E",6,-0.981451216635781,-0.841772428849883,-60.6161565625723,-106.689751861187,-103.611791283873,-141.082873983981,-120.560228223203,-168.647047305144,67.8836555226056,103.895171146453,101.827652720678,139.618203308045,122.619471600212,165.363694921968,9.46638083174517,6.73051242406101,14.0577854862373,3.32317066112277,-23.376141385308,-39.4735016834046,15.6848775556145,13.1050532895097,19.3475493445397,8.8198961312315,-10.918882561855,-16.7667000934934
"6.262",11,"E",6,0.407990774159842,-0.712137465547477,-57.8143510077943,-105.915504541903,-101.361565545412,-141.41881194277,-122.417988003993,-169.109399581399,66.0736935554981,101.220100594813,100.177209093422,144.198192432433,121.258596684807,165.109828262301,11.0634974464522,0.430853729880395,15.3944965550758,1.5436935646699,-22.4610610063649,-37.1569494217657,17.4848130756294,8.33009392181923,22.7896499628873,3.85856986270011,-6.78335118226821,-14.4943065087155
"6.263",12,"E",6,0.821447446861027,-0.680310150076424,-59.5243644381515,-106.808072303791,-102.993152590577,-138.587987982387,-124.28771423498,-167.292328308041,67.6110823728571,101.50730524178,100.962439377769,145.270344468151,120.786553348602,163.355895048771,11.8290555803843,-1.51962033979194,16.8955608814193,0.101624357763652,-22.2391229952413,-36.4204458710121,17.1551043851247,7.93444072847742,23.199379171788,2.97563826437341,-6.52008522490842,-13.3915289383773
"6.264",13,"E",6,0.892707126114928,-0.711624712478898,-59.0806008266533,-106.475207186528,-102.28891705145,-138.677228050262,-124.142961436217,-168.206113519298,67.906710836088,100.863780087827,100.474188394054,144.603015705385,121.021066980566,164.002266066488,12.0550869636188,-1.71574583074545,16.3566487033068,0.0289990636828569,-21.7512038447474,-36.2311142578794,17.1725655596782,7.83202854728461,22.7750409751413,2.98581111156371,-6.41379979148656,-13.094317199418
"6.265",14,"E",6,-0.56512777522898,-0.975628448663266,-61.3691114446781,-105.596877258632,-103.631290546893,-142.947926588389,-119.844474021614,-167.075290768632,68.8316017887575,100.972338415469,98.965836053338,143.922853574519,121.465934598855,166.306406197901,10.7539587469682,5.08427444248382,14.6766578497277,2.03955414501764,-22.2398438075167,-38.775393236993,16.4341179005557,11.3911952208273,19.8660407090514,5.37990377906449,-8.98897856474452,-15.6214871844422
"6.266",15,"E",6,-0.879177306057022,-0.830427767207583,-58.9132338322934,-104.666257502012,-103.190871423357,-136.195069171319,-125.039990306853,-171.113412478428,68.9493669186258,102.298581755811,101.221801204531,141.056252099177,120.342003452424,165.250829283694,4.69839022298385,13.7507577709792,17.9742204634471,7.06168443130242,-29.8514833543745,-46.6628621339351,14.4203061894913,21.1406785808263,24.7678276244396,12.6327142054272,-17.3511851797857,-22.5810488208016
"6.267",16,"E",6,-1.570433828077,-0.690409554266462,-60.7146389698539,-106.721275886667,-105.222107842449,-140.144343208933,-121.915792562809,-167.812337403355,69.7892953077449,105.09345250395,104.072223829801,137.393859220166,121.460956929699,164.720708082706,9.05789156877575,9.2507645307386,14.3582930866375,3.81127380859634,-25.3794096266307,-41.0641200555915,15.2034632812469,15.440016361958,19.3400488587148,10.862406621396,-11.8715458781702,-19.009082557671
"6.268",17,"E",6,0.0157083429020738,-0.790341464810498,-59.5983200814573,-106.41146608803,-103.748241861441,-141.747506835096,-122.622655042609,-167.069061963887,70.0290431190695,102.363300914882,101.454456526636,142.419151707892,121.644847668065,163.286451935976,10.9195376564464,1.64226935181071,16.466195713567,0.537091518228596,-23.6279663580656,-37.3648752522232,18.3975930066673,8.38132263197181,24.441090550968,5.87501628305341,-7.74006793679435,-17.9272071656307
"6.269",18,"E",6,0.962284377402599,0.0484218360312129,-59.5498797474615,-106.742849538115,-104.842232329827,-141.746348046654,-121.107314091879,-167.752585654918,69.817898036293,106.585007168329,104.72046853469,143.31051773749,117.892217554155,159.415100377898,14.5069287265017,-0.375788062447312,22.4369309304469,-0.972722158633527,-26.3171526835811,-41.808948230864,19.8708407462411,5.73007132793481,30.7994789553408,6.10537466596387,-10.3402480457688,-19.6347661711339
"6.270",19,"E",6,1.42390055063714,1.42818540574725,-59.5746214328431,-106.096266533241,-103.086260153696,-141.608786966132,-121.985551058201,-166.810231410252,65.1784384491461,106.062744291025,102.693169409723,145.526943243587,118.927552643184,160.772869517701,17.8885195318823,-0.147201211938723,26.7069112170272,2.47210432240791,-33.3654878230985,-45.9616405661061,22.7725389168263,6.8879539958593,36.2024932132239,8.36411714538554,-15.4062256004729,-26.4140831409958
"6.271",20,"E",6,1.12000093063168,1.58535337757136,-59.950745187222,-106.597726308069,-103.828722849516,-143.257110448751,-120.276544776013,-165.514374531058,65.4078757272576,105.337559582447,104.4159224705,146.719352673807,120.753584809961,156.790928836656,18.3398972306609,2.03727654767504,29.2847404276207,3.70145469629958,-34.9519196200264,-50.3269416646374,24.1423545885434,9.05291563716679,37.0619842335215,8.80735560468525,-19.8759298395671,-27.2731878419422
"6.272",21,"E",6,1.14880144094834,1.40039602069125,-58.7669070825935,-105.443348955343,-103.532093645667,-144.139613938492,-119.59628703976,-167.373764664967,66.6303634635737,106.314294362408,104.411073310808,145.95106636188,117.979507140765,157.565710687386,17.7704122869675,1.10024371639209,30.2112436159414,2.93211832342269,-34.7769094281792,-49.7792593555868,23.4660688885229,7.13441494636448,36.9623298504437,7.26733998157408,-18.0910102494624,-24.1969925764004
"6.273",22,"E",6,0.984831125871098,1.76092552203553,-58.0209285857681,-105.381595832535,-103.868082176107,-144.549390608655,-120.244825768566,-165.89739793066,65.8002572731478,105.925461185602,104.375744444557,144.550637193672,117.208820244421,160.101300560891,18.8161491340835,2.51742337804249,30.8553512256799,3.77321489895267,-37.4826436701938,-50.6161224414689,24.5441046830574,8.93286674935562,37.9170713062505,9.37821293176598,-20.2595897705698,-28.3760384249554
"6.274",23,"E",6,1.48389238995931,2.57587785225512,-58.4677057960459,-104.78394225584,-103.427675116666,-142.255904266583,-119.483902248403,-165.535341606556,63.2827485475244,103.091834944319,102.17939888058,143.566766433831,118.889753293157,162.943969190683,21.4600835831956,1.56463917621711,33.7056029126025,5.7039710575509,-41.365994591408,-52.2520218506796,26.1262996693996,11.6653534764317,42.7041297263698,13.7983725799819,-25.0572836619992,-38.0531520776625
"6.275",24,"E",6,1.64962261323807,2.95550282725155,-59.6366334918678,-105.366137775447,-102.587808665211,-141.748387965551,-118.580820863223,-164.976113916968,64.2535612699905,103.091870008125,102.613902866951,142.963576389599,116.298292961273,163.67469918233,22.6856180787536,1.43968145575953,35.0597195604671,7.09751726947334,-43.8455914734189,-53.9357551220497,28.2367281125048,10.443864843652,44.1212653442741,15.1670130737141,-26.8408342465195,-39.6292268966102
"6.276",25,"E",6,1.61891276855184,2.5608844031516,-57.8793516710931,-105.183428950424,-102.574449424527,-141.813470503457,-119.576373016165,-166.111537847007,63.1363413400306,104.90828324565,102.734567190623,145.149801878128,115.884222561361,161.32539519688,22.1008495678065,0.586894626014459,34.0972237475176,7.36492346448369,-42.7497067026642,-53.7984188321548,27.392568899895,8.11664246724997,43.8841476124554,15.378221401938,-26.1426229774086,-36.230723275133
"6.277",26,"E",6,1.45171042080263,1.67832191831801,-57.4048895752586,-104.95939172532,-102.052617088827,-141.569190640838,-121.255351706283,-169.03939691448,65.1422884374734,106.830116870106,103.585497778038,144.400186331361,115.999418840583,160.323329393444,19.6024776806092,-1.01219955354814,32.6348389669178,3.58397150225469,-39.087243385194,-48.6097202205148,23.8681876042032,3.40462304267323,38.5962163837203,13.0270350885343,-19.05133685734,-26.9568502523152
"6.278",27,"E",6,1.23827450979719,0.830594595080967,-59.0415740570827,-104.361009235036,-102.240185619608,-141.671386490356,-119.979652723567,-170.232622755862,66.7200797501401,106.480387216435,103.401562753282,146.455624613506,114.812291677652,159.656484870499,18.0411634643393,-1.54683068597889,30.3773279063206,3.49424055993278,-35.1140125322242,-48.463669929611,22.8618134032578,2.6445343574357,37.5481934547026,10.9057948219318,-17.3573438910521,-23.3912109290545
"6.279",28,"E",6,1.16454653161915,0.563065681550121,-59.1158799990567,-104.904454996527,-101.342748198791,-143.724256441784,-118.604240812351,-169.993690875574,66.3391679259216,107.494308036454,104.170255818545,144.873891844314,112.806982240114,162.000665458734,16.682060075969,-2.84872499441737,29.8081076858525,5.06458841658869,-35.3862558088065,-46.9655778875392,22.5092053408654,3.84301530998246,36.4108538281954,11.5933430102615,-16.2969731070445,-24.4136418699071
"6.280",29,"E",6,0.873397944620919,0.159190233301368,-58.7326464064144,-104.393046536828,-101.424662205924,-143.933501357427,-117.44345953926,-171.586773131677,65.7615948978315,107.73512602509,102.507985641507,145.735961177272,114.011534448191,161.761886987641,16.0210773494037,-1.88140594679107,28.897788167159,3.48832989500742,-33.3773662834573,-45.9368193175709,21.3114679327887,3.07733421219507,34.8584874611602,12.6198350465261,-15.4445471431104,-23.6341813733105
"6.281",30,"E",6,0.619882614762057,-0.00374621054425402,-57.3463809880862,-104.621360844097,-100.854255239214,-143.711459988715,-117.187663221392,-172.730173507627,64.5339709658623,108.296389416486,103.226959393281,143.962980062503,113.238285823024,163.192708127974,15.6303635579553,-1.22639522701675,28.2445376867902,3.13889098584057,-33.4861300944521,-45.4803702974951,21.624106658145,2.76620047522937,36.2891265538087,12.1336159302151,-16.3687741517641,-23.2651720772558
"6.282",31,"E",6,0.406590595622157,0.221993327897442,-58.7001748067492,-104.117211026254,-101.341687389081,-144.313233246952,-117.057243155417,-171.525467821725,63.755750759045,107.426689900364,102.629547382483,143.954406653918,114.898342884846,164.390279865524,16.4830301534167,0.842104314849699,27.453261816653,4.00192484900715,-34.8123644375973,-45.6947145268548,21.24098218372,4.52055194889148,34.807051765586,13.1324485308857,-16.9706927226183,-25.003583875939
"6.283",32,"E",6,0.213803167320693,0.189305319775561,-59.4017473832933,-105.20428079368,-102.478675581769,-145.623520485327,-115.286693612224,-170.023744716476,64.301076562389,106.755009942811,102.569625667362,144.23963344999,115.553838208353,164.599478741865,16.2709632751576,1.86575536027003,27.1637055273095,5.30671310172581,-35.138844903028,-46.0234140136163,20.5943774538143,5.46595023818358,33.6669448917184,11.8316428064795,-16.325800909647,-24.677992828367
"6.284",33,"E",6,-0.338066411418086,0.219223545696638,-60.1556887480404,-104.370821248934,-101.562547066855,-145.903010090918,-115.025184511229,-171.129080785695,65.0266677999901,106.047279915049,100.637314495473,142.868631296343,116.794613653114,166.771825291705,15.6025826097858,5.17427624213897,24.9251049085185,6.00162973431246,-35.7448114868573,-45.1817865076305,18.361574000315,7.6178102626559,30.5645818796488,12.6390718234892,-16.3716641838259,-23.5883692825507
"6.285",34,"E",6,-1.72071781302106,0.116151022607558,-56.6715735748583,-103.032366619172,-102.264739015598,-145.680031465225,-117.343551307601,-172.310865538177,64.5475680166455,104.980197253255,103.685572425112,142.661116255688,115.997152048298,165.431521521633,12.2306474175168,11.3610603747653,21.1717777374857,8.71631818482802,-37.7871389142417,-46.826537454681,16.8179078904957,18.1889276553356,23.6947319529439,18.5255859564097,-21.2603587613892,-24.8329220394685
"6.286",35,"E",6,-1.31190442013457,0.116366195770266,-58.6873267886887,-103.751360643412,-101.757546178589,-144.441624237184,-117.487814474437,-172.614281603653,65.9930664496836,106.305887452936,103.914080662866,142.069038412062,115.391603531227,165.066277417189,12.9312258574888,9.2771079909248,21.1094826182093,7.70999398574911,-36.7049301887008,-45.9238674981322,17.2660131507342,17.5286588724545,23.0326176551824,17.5568305432889,-19.5802366251605,-24.2028963620389
"6.287",36,"E",6,-1.03632382612649,0.236867745038617,-57.2403747832155,-101.528754537476,-100.44277166814,-141.005639822074,-119.898068470374,-173.953959356835,64.449906516973,102.747655426879,101.284987027852,140.433245327084,118.329252307896,166.824522031431,9.79019493270959,16.7906352120948,23.6336914811373,10.8713071659516,-41.1932589073573,-50.8385509657068,13.8019188460909,22.34037798135,29.2794496521707,19.5477366038401,-27.3408593987315,-26.6826426035494
"6.288",37,"E",6,-1.66444502499266,0.231895871534365,-58.2605664363533,-103.915322002091,-103.15977484309,-143.396732426538,-117.399389343436,-171.527689100949,64.5986058469848,104.661420060752,104.346633360407,139.719001827429,117.392882885997,166.940930170887,11.2019203733379,14.2868028407972,21.7386031092944,9.077014688088,-38.2452285609834,-47.6204297557432,14.2068147187545,20.3333877918171,25.3571647309489,18.1842621375217,-23.5993907523933,-24.9209213214397
"6.289",38,"E",6,-1.05848870772108,0.0029378919568589,-57.6906029100548,-103.600343504196,-102.281929333746,-144.818718365217,-117.396977616411,-172.417249631184,64.396899309149,105.317780771643,102.979904609313,142.679737337943,117.240139960383,165.591359372378,13.8070261619024,8.47032432072712,20.0281379421508,7.02831117831993,-34.2315371826133,-45.604884298768,16.7551957797598,16.3209588163286,24.0480492895376,16.5597411939057,-18.7446757668622,-24.4366474343886
"6.290",39,"E",6,-0.749182074153101,-0.358726991182126,-57.8271943721829,-103.172223963307,-100.0266606277,-144.755118386857,-118.509571387668,-173.231961641431,64.342327586104,105.576670548856,100.521377943753,140.222910180713,119.142018508162,167.71742561156,12.5027331181464,5.27501738922025,20.1356510314969,6.12341676935816,-32.2553124671922,-42.2619427425846,16.8521165455912,12.0783775752469,24.1167527480674,14.5113495576125,-14.7235228849598,-22.3546366400031
"6.291",40,"E",6,-0.488461082412554,-0.720231638987181,-57.7011867108905,-103.493074219097,-98.9157950310431,-144.364394458314,-118.807800222793,-173.650088973503,63.8664723977944,105.188438274644,100.727483725651,142.04132492633,117.677485008057,167.431135283165,11.6839746192386,2.67521414376449,21.6174051874184,5.2566139871004,-30.2915046068754,-42.3231681351316,16.6723554756223,11.0502767205303,25.2514982879431,11.3633391717805,-13.0468818893261,-19.9091229620646
